id	ledger_id	kind	url	title	version_note	retrieved	digest	note
S0074	ssrf-url-routing/09	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Host-header injection/HTTP Host header attacks.md	HTTP Host header attacks.md		2026-08-28	sha256:096662d33b558623628e7bf248aac4609a0bccd8a69f77147f345992ef4939e8	
S0075	ssrf-url-routing/09	local	~/hacking-wiki/concepts/bypassing-flawed-validation.md	bypassing-flawed-validation.md		2026-08-28	sha256:3da2789b2b4488e7d6d54e3588bb51da8bedb35822efa57c6ecc49e5dc4cb84a	
S0076	ssrf-url-routing/09	external	https://portswigger.net/web-security/host-header/exploiting	PortSwigger Web Security Academy -- Exploiting HTTP Host header vulnerabilities	fetched 2026-08-28 (carried from the ticket 101 mining shards)	2026-08-28	sha256:753e06cfe90c42b118be67b11960f2758e39be19b23356ea0f3585de2399354e	
S0077	ssrf-url-routing/09	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/ssrf-server-side-request-forgery/README.md	HackTricks -- SSRF, the absolute-form request line turning a reverse proxy into a forward proxy (citing rcesecurity, 'When Audits Fail: From Pre-Auth SSRF to RCE in TRUfusion Enterprise')	HackTricks master branch, fetched 2026-08-28 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:ea91681753460a88e1ef7a0ceb1e401ae5648186ac07dc3dcf9671ed7f2c2c43	
S0078	ssrf-url-routing/09	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INPV-17 'Testing for Host Header Injection'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0079	ssrf-url-routing/09	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0080	ssrf-url-routing/10	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Open Redirection d78d8ea8eab349c7a4e677715fbfa4fe.md	Open Redirection d78d8ea8eab349c7a4e677715fbfa4fe.md		2026-08-28	sha256:8634688fafd91a9db195fac32f5b0ae30dfe25d4869e2fa5705be5c7949b24d8	
S0081	ssrf-url-routing/10	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SSRF 4c0e04af7ddc48688654868232ff0cef.md	SSRF 4c0e04af7ddc48688654868232ff0cef.md		2026-08-28	sha256:10b2fcb3d77ec2eb29844d2cccda2c25ebcefbd172c290d6f9f0918f623152eb	
S0082	ssrf-url-routing/10	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Server Side Request Forgery (SSRF).md	Server Side Request Forgery (SSRF).md		2026-08-28	sha256:ab0a0ad0a5152dcd56dcd39b3d60a967e9bd6ecf31616004eab545aa5833ba3f	
S0083	ssrf-url-routing/10	local	~/Downloads/Personal-Knowledge-Base/3. Completed/SSRF/SSRF.md	SSRF.md		2026-08-28	sha256:8a212e6512fc40b4bbd18d1e3ca84535283afca7ac040b2a948a4ad4fe4bd2dc	
S0084	ssrf-url-routing/10	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/ssrf-server-side-request-forgery/url-format-bypass.md	HackTricks -- SSRF URL format bypass (citing David Schutz, 'Fixing the Unfixable: Story of a Google Cloud SSRF', and Claroty, 'Exploiting URL Parsing Confusion')	HackTricks master branch, fetched 2026-08-28 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:9bad642cb545da806a22741d927740448d5873d3b5839f0a13cf63b6d3b836c4	
S0085	ssrf-url-routing/10	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INPV-19 'Testing for Server-Side Request Forgery'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0086	ssrf-url-routing/10	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0x11-t10.md	OWASP API Security Top 10 -- 2023 edition, API7:2023 Server Side Request Forgery	2023 edition, master branch, fetched 2026-08-28	2026-08-28	sha256:c396a9fc70a64ea6bccba608b482a99750f00f0ad6c283d6fbdd5c4d936040a3	
S0087	ssrf-url-routing/10	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0088	ssrf-url-routing/11	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/DNS Rebinding/SSRF Basic Filter Bypasses 27f2c37daa2980a9b221c453819a5a98.md	SSRF Basic Filter Bypasses 27f2c37daa2980a9b221c453819a5a98.md		2026-08-28	sha256:c444a1baf8e8e4c10391d610635e0df0d03f7f9ae600ee9970c35ce1045e5ffa	
S0089	ssrf-url-routing/11	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SSRF 4c0e04af7ddc48688654868232ff0cef.md	SSRF 4c0e04af7ddc48688654868232ff0cef.md		2026-08-28	sha256:10b2fcb3d77ec2eb29844d2cccda2c25ebcefbd172c290d6f9f0918f623152eb	
S0090	ssrf-url-routing/11	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Server Side Request Forgery (SSRF).md	Server Side Request Forgery (SSRF).md		2026-08-28	sha256:ab0a0ad0a5152dcd56dcd39b3d60a967e9bd6ecf31616004eab545aa5833ba3f	
S0091	ssrf-url-routing/11	local	~/Downloads/Personal-Knowledge-Base/3. Completed/SSRF/SSRF.md	SSRF.md		2026-08-28	sha256:8a212e6512fc40b4bbd18d1e3ca84535283afca7ac040b2a948a4ad4fe4bd2dc	
S0092	ssrf-url-routing/11	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/ssrf-server-side-request-forgery/url-format-bypass.md	HackTricks -- SSRF URL format bypass, the loopback and internal-address spelling list	HackTricks master branch, fetched 2026-08-28 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:9bad642cb545da806a22741d927740448d5873d3b5839f0a13cf63b6d3b836c4	
S0093	ssrf-url-routing/11	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INPV-19 'Testing for Server-Side Request Forgery'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0094	ssrf-url-routing/11	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0095	ssrf-url-routing/12	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Server Side Request Forgery (SSRF).md	Server Side Request Forgery (SSRF).md		2026-08-28	sha256:ab0a0ad0a5152dcd56dcd39b3d60a967e9bd6ecf31616004eab545aa5833ba3f	
S0096	ssrf-url-routing/12	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/SSRF 4c0e04af7ddc48688654868232ff0cef.md	SSRF 4c0e04af7ddc48688654868232ff0cef.md		2026-08-28	sha256:10b2fcb3d77ec2eb29844d2cccda2c25ebcefbd172c290d6f9f0918f623152eb	
S0097	ssrf-url-routing/12	external	https://raw.githubusercontent.com/HackTricks-wiki/hacktricks/master/src/pentesting-web/ssrf-server-side-request-forgery/README.md	HackTricks -- SSRF (server-side request forgery), the blind case	HackTricks master branch, fetched 2026-08-28 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:ea91681753460a88e1ef7a0ceb1e401ae5648186ac07dc3dcf9671ed7f2c2c43	
S0098	ssrf-url-routing/12	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0099	ssrf-url-routing/13	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Server-Side Attacks/SSRF.md	SSRF.md		2026-08-28	sha256:0f3e5d5f48fc7b8a89f77b3a437040968e1b8b5fe012fdef262ca20c0acab646	
S0100	ssrf-url-routing/13	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/PDF Generators 1a52c37daa29803eaefdf45ad01ed2bc.md	PDF Generators 1a52c37daa29803eaefdf45ad01ed2bc.md		2026-08-28	sha256:95a95d411f3e886cee1d9de7791e6ea33186a73afa6725a6e40145f1bc2c52bc	
S0101	ssrf-url-routing/13	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INPV-19 'Testing for Server-Side Request Forgery'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0102	ssrf-url-routing/13	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0x11-t10.md	OWASP API Security Top 10 -- 2023 edition, API7:2023 Server Side Request Forgery	2023 edition, master branch, fetched 2026-08-28	2026-08-28	sha256:c396a9fc70a64ea6bccba608b482a99750f00f0ad6c283d6fbdd5c4d936040a3	
S0103	ssrf-url-routing/13	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0104	ssrf-url-routing/14	local	~/Downloads/Personal-Knowledge-Base/Web checklist/Server Side Request Forgery (SSRF).md	Server Side Request Forgery (SSRF).md		2026-08-28	sha256:ab0a0ad0a5152dcd56dcd39b3d60a967e9bd6ecf31616004eab545aa5833ba3f	
S0105	ssrf-url-routing/14	local	~/Downloads/Personal-Knowledge-Base/3. Completed/Server-Side Attacks/SSRF.md	SSRF.md		2026-08-28	sha256:0f3e5d5f48fc7b8a89f77b3a437040968e1b8b5fe012fdef262ca20c0acab646	
S0106	ssrf-url-routing/14	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INPV-19 'Testing for Server-Side Request Forgery'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0107	ssrf-url-routing/14	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0108	supply-chain/01	local	~/Downloads/Pentest Docs/Web attacks/Web Attacks/Prototype Pollution 1b62c37daa2980fdb46fca5677550fca.md	Prototype Pollution 1b62c37daa2980fdb46fca5677550fca.md		2026-08-28	sha256:207e2bcc7b9d9d33acbcddea3270df61914b9ea56ff0e05246a6880e59fe8652	
S0109	supply-chain/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0110	supply-chain/02	local	~/Downloads/Personal-Knowledge-Base/Web checklist/JS Analysis.md	JS Analysis.md		2026-08-28	sha256:d641169e4286e513ee0f32cd5bc3eac797af0f9e64f183faae6a4c1faaf1813d	
S0111	supply-chain/02	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-INFO-05 'Review Webpage Content for Information Leakage'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0112	supply-chain/02	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0x11-t10.md	OWASP API Security Top 10 -- 2023 edition, API9:2023 Improper Inventory Management	2023 edition, master branch, fetched 2026-08-28	2026-08-28	sha256:c396a9fc70a64ea6bccba608b482a99750f00f0ad6c283d6fbdd5c4d936040a3	
S0113	supply-chain/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0114	supply-chain/03	external	https://attack.mitre.org/techniques/T1195/	MITRE ATT&CK T1195 -- Supply Chain Compromise	T1195 v1.7, created 18 April 2018, last modified 24 October 2025; fetched 2026-08-28	2026-08-28	sha256:6ebdd3e3312e27ab7cea0e3dd3d54f72dd9c9971a83bfcc47c905fedf9973357	
S0115	supply-chain/03	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0116	workload-identities/01	local	~/hacking-wiki/concepts/kubernetes.md	kubernetes.md		2026-08-28	sha256:e75fe2eeffe1dded5774f3bf60119dfa949275539adc5dfa81ab1da8277cae75	
S0117	workload-identities/01	local	~/hacking-wiki/concepts/idor.md	idor.md		2026-08-28	sha256:49526687e98399cf81dde79a958efd5d8aa1448ff34013ca1f646da50a8f0375	
S0118	workload-identities/01	external	https://raw.githubusercontent.com/OWASP/wstg/master/checklists/checklist.md	OWASP Web Security Testing Guide -- testing checklist, scenario WSTG-ATHZ-02 'Testing for Bypassing Authorization Schema'	WSTG master-branch checklist, fetched 2026-08-28; last stable release v4.2 (the checklist is the file actually opened, not the scenario chapter)	2026-08-28	sha256:1b69e92583c329f101797041b6fd26bef53f86189d8143d210e618b2e2ccbd32	
S0119	workload-identities/01	external	https://raw.githubusercontent.com/OWASP/API-Security/master/editions/2023/en/0x11-t10.md	OWASP API Security Top 10 -- 2023 edition, API1:2023 Broken Object Level Authorization	2023 edition, master branch, fetched 2026-08-28	2026-08-28	sha256:c396a9fc70a64ea6bccba608b482a99750f00f0ad6c283d6fbdd5c4d936040a3	
S0120	workload-identities/01	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification shape every stop_conditions string in this file follows	NIST SP 800-115, September 2008 (carried from the ticket 101 mining shards; not re-fetched at ledger time)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
S0121	workload-identities/02	local	~/hacking-wiki/concepts/kubernetes.md	kubernetes.md		2026-08-28	sha256:e75fe2eeffe1dded5774f3bf60119dfa949275539adc5dfa81ab1da8277cae75	
S0122	workload-identities/02	local	~/hacking-wiki/concepts/idor.md	idor.md		2026-08-28	sha256:49526687e98399cf81dde79a958efd5d8aa1448ff34013ca1f646da50a8f0375	
S0123	workload-identities/02	local	~/Downloads/Pentest Docs/Infrastructure/Infrastructure Attacks/Kubernetes 2472c37daa2980f18e7ec94765941ad8.md	Kubernetes 2472c37daa2980f18e7ec94765941ad8.md		2026-08-28	sha256:520f9cb14a3eaa3e2c8528856398affe586605febcff612c27f4db25a968caf0	
S0124	workload-identities/02	external	https://nvlpubs.nist.gov/nistpubs/Legacy/SP/nistspecialpublication800-115.pdf	NIST SP 800-115, Technical Guide to Information Security Testing and Assessment -- Appendix B s3.2, the halt and notification rules the stop_conditions column follows	NIST SP 800-115, September 2008; Appendix B s3.2 (carried from the ticket 101 mining shards)	2026-08-28	sha256:58e5ed41e5c8ca34ce14fd80b70f118f2c6d613d1647bc307edca30bcc45f063	
